189,2014-07-14 11:00:38,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,2,0
190,2014-07-14 11:00:40,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,3,0
191,2014-07-14 11:00:43,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,3,0
192,2014-07-14 11:00:45,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,2,0
193,2014-07-14 11:00:50,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1.2,0,TRUE,2,0
194,2014-07-14 11:00:55,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,3,0
195,2014-07-14 11:00:59,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1,0,TRUE,3,0
196,2014-07-14 11:01:03,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,上,1,0,TRUE,2,0
197,2014-07-14 11:01:06,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1,0,TRUE,2,0
198,2014-07-14 11:01:09,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,上,1,0,TRUE,3,0
199,2014-07-14 11:01:12,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1,0,TRUE,3,0
200,2014-07-14 11:01:15,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,大,1,0,TRUE,2,0
201,2014-07-14 11:01:18,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,天,1,0,FALSE,2,0
202,2014-07-14 11:01:21,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,大,1,0,TRUE,3,0
203,2014-07-14 11:01:24,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,天,1,0,FALSE,3,0
204,2014-07-14 11:01:26,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,下,1,0,FALSE,2,0
205,2014-07-14 11:01:32,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1.25,0,FALSE,2,0
206,2014-07-14 11:01:34,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,下,1,0,FALSE,3,0
207,2014-07-14 11:01:39,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1,0,FALSE,3,0
208,2014-07-14 11:11:41,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,1,0
209,2014-07-14 11:11:45,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,1,0
210,2014-07-14 11:11:48,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,1,0
211,2014-07-14 11:11:51,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1,0,TRUE,1,0
212,2014-07-14 11:11:54,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,上,1,0,TRUE,1,0
213,2014-07-14 11:11:58,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1.5,0,TRUE,1,0
214,2014-07-14 11:12:01,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,大,1,0,TRUE,1,0
215,2014-07-14 11:12:03,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,天,1,0,FALSE,1,0
216,2014-07-14 11:12:06,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,下,1,0,FALSE,1,0
217,2014-07-14 11:12:14,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,下,1.333333333,0,TRUE,4,1
218,2014-07-14 11:12:11,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1.375,0,FALSE,1,0
219,2014-07-14 11:12:14,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1,0,TRUE,2,0
220,2014-07-14 11:12:19,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1,0,FALSE,2,0
221,2014-07-14 11:12:22,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,木,1,0,TRUE,3,0
222,2014-07-14 11:12:26,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,雨,1,0,FALSE,3,0
223,2014-07-14 11:12:31,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,雨,1.5,0.125,FALSE,4,1
224,2014-07-14 11:12:29,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,2,0
225,2014-07-14 11:12:32,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,2,0
226,2014-07-14 11:12:34,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,土,1,0,FALSE,3,0
227,2014-07-14 11:12:39,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,下,1.333333333,0,TRUE,5,1
228,2014-07-14 11:12:36,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,日,1,0,TRUE,3,0
229,2014-07-14 11:12:39,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,2,0
230,2014-07-14 11:12:43,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1,0,TRUE,2,0
231,2014-07-14 11:12:45,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,囗,1,0,FALSE,3,0
232,2014-07-14 11:12:49,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,甲,1,0,TRUE,3,0
233,2014-07-14 11:12:52,4F31B368-A552-4ABD-B358-9ADA6FAC62B4,雨,1,0,FALSE,5,1
234,2014-07-14 11:12:51,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,上,1,0,TRUE,2,0
235,2014-07-14 11:12:54,DEBUGA73B98E4-BA17-4B58-B0AD-BA7A94F67645,大,1,0,TRUE,2,0
